"Gene","Condition","Control_1","Control_2","Control_3","Control_4","Treatment_1","Treatment_2","Treatment_3","Treatment_4"
"miR-0576","Target",30.9170964977749,30.5547435704233,28.9444973183989,31.2501550555846,18.7226399465931,19.5214116792797,20.333595621234,20.2809984691512
"miR-0577","Target",20.5893355007148,20.8765920793892,19.190327669264,18.7125737122172,28.832266911048,30.5744831370391,29.537245723599,30.412912128628
"miR-0578","Target",31.1829816107415,29.3282660231241,30.9246989473315,29.3551074840718,20.6168138848999,20.0340745981039,19.1495605520125,20.9478503717301
"miR-0579","Target",20.7226043986672,19.131393747677,20.037701804745,22.5223980704282,29.2481372093941,29.8332871375062,31.4028930698445,28.8863022732139
"miR-0580","Target",32.380413636511,29.3326978552423,29.4785678036778,29.9614462438796,21.0746764217746,23.2355428165434,20.4833146351821,20.6196162192046
"miR-0581","Target",18.6264713257069,20.1412417388373,17.6402173609291,19.7417267566693,31.4614250939909,29.8019299503078,29.9423573665732,30.0390446413635
"miR-0582","Target",29.8762705103665,30.100049582246,28.4887665809876,29.5191285681097,19.6584123519922,20.5697733680269,20.207376636371,19.2414075277453
"miR-0583","Target",20.8490138449087,21.2265854211053,18.7205823292923,20.1840111106549,29.2509742339405,29.3918514687699,30.4198636247283,30.8418497956341
"miR-0584","Target",30.3801569367367,29.465155669597,31.1297120093018,31.0318896318465,19.01061742443,20.3131685255615,18.8403352296469,21.4667335390705
"miR-0585","Target",20.2700595780281,21.067135321187,20.3881438015061,19.8917296133012,30.7504885421559,28.8966822532425,28.5673175736023,29.3688463616652
"miR-0586","Target",30.2636179510415,29.5863119294948,29.5348812581045,30.9208515040458,19.4978072861215,20.9744568718067,19.2270640822726,19.7435166373233
"miR-0587","Target",19.1736866552215,19.5738006783972,18.8383031316586,20.4469869723327,31.1823142988353,30.2833586941747,31.7122678446611,28.3598999952502
"miR-0588","Target",29.2484479260542,30.5246444026912,30.6333792883926,30.3269967190492,21.7456849921152,21.6753895664434,18.5406956385981,19.5825957471321
"miR-0589","Target",18.5659666293274,18.9692260276936,20.2482563941472,20.3514077739671,29.2195483050644,30.3016004448677,29.2721645718238,30.2494138688838
"miR-0590","Target",30.1131452555222,29.7159874193036,29.0399075370246,29.5346749399075,20.4911462041228,19.5058181561229,19.6744922083924,18.9302393180416
"miR-0591","Target",19.5658852031772,19.9751433561988,19.2708911545386,19.6172876606715,28.8993058796555,30.7491647572405,32.20977517791,29.57476977108
"miR-0592","Target",30.4666662872896,31.5819674470687,29.6155558375274,29.6108350159149,20.6472751427705,19.047654200717,19.8268634969104,19.4468349247389
"miR-0593","Target",19.0321629761833,20.4206959586871,19.8611861068246,22.1695257924131,27.1569821049659,30.6452819295027,29.1786782929194,29.7137708304219
"miR-0594","Target",28.911199016124,30.5784004888553,31.3554177692819,30.4891122006033,19.0881434756434,21.6144774688425,19.8362733344145,20.1787387017818
"miR-0595","Target",19.9507613711709,19.7841992764196,20.0809770830406,18.9694472634161,31.1532113023229,30.6463288849386,30.0788285553783,30.9454057298525
"miR-0596","Target",28.7778512092774,31.0851289636054,30.2120018735276,30.5032210269115,19.544288005922,19.2177064134588,19.4537969496295,21.0362530462752
"miR-0597","Target",21.0907766550326,21.5548723981067,19.9380027945046,19.2439435572465,31.4724661737526,28.4480551049015,29.8411146217108,30.603257019789
"miR-0598","Target",28.8377152609204,28.4399042162091,30.4891855856134,31.6210505074768,19.2852634715614,19.3133125628333,19.0583962338819,21.4847259990039
"miR-0599","Target",19.2920648056293,19.1625561935737,19.1959700106305,19.4120960103309,29.4022820580505,30.6064474745602,30.3017281127208,30.4747482540249
"miR-0600","Target",29.3697997101171,30.7245143100716,26.9568651574224,31.1277021713672,20.1998463833434,19.5948978137116,20.4755274992456,18.7768779160635
"miR-0601","Target",19.3672864454117,20.1091716176797,18.4374434158639,19.9597545671852,29.9636700702813,29.7210744185081,28.7068705506206,31.1668008061453
"miR-0602","Target",28.5146259528873,28.5228795896802,29.4173596437331,31.5493037909123,20.106882930765,20.2595667287528,19.7840112981127,20.2708474116511
"miR-0603","Target",20.6331892474039,20.7074693315146,21.370681468392,19.2219438659224,29.8418864551026,30.4135386632076,30.8250757253286,29.6669777512233
"miR-0604","Target",30.6507739654104,29.4515473170625,29.6585235473315,31.0121437662515,18.1172454981475,20.2215467407232,20.9259399916221,19.6552230182774
"miR-0605","Target",20.6248557297296,19.293503706259,20.1712074143634,20.0097787569157,29.9714082818339,28.7242127358544,29.8374119589293,29.1860473319826
"miR-0606","Target",29.6403927185566,31.0242439952678,29.4334074179431,29.9672708389296,20.1030236218311,19.8105339655876,20.806090490557,19.9575521761605
"miR-0607","Target",20.1548982256635,19.1097187995171,19.617740923787,19.3529955679752,30.4742782920255,31.1515289232923,29.5393685063037,27.7847376151543
"miR-0608","Target",29.1544872274859,29.0657241053263,31.1807547872577,30.1429936839577,21.5647374593981,20.4009041275454,18.4524427792877,20.4949106182584
"miR-0609","Target",19.2521461051493,20.0006033593904,19.8983466288752,19.8559418573703,29.6686309432661,31.9212081546132,31.5098548579768,29.1107156019288
"miR-0610","Target",30.1986802070476,31.1513646799539,31.1025255706707,29.1046169539367,21.4098008988475,19.2954042029641,20.1266425332684,20.1687558037934
"miR-0611","Target",18.0800088754462,19.8666925797663,17.8996134269801,18.0336614958182,30.3205154324172,30.341243420634,30.9743347006994,30.3795461982194
"miR-0612","Target",29.3262307043859,29.1992729258962,30.8045545067922,31.4510356487577,20.7987937110246,20.2169247893797,19.9310028037176,21.6284169621075
"miR-0613","Target",17.5083130185777,20.9929091009688,19.832304718047,18.8728988203568,30.8366620404007,29.0197213535166,30.3440059882298,30.1855345611776
"miR-0614","Target",30.1411996129953,28.1479025972206,30.1624200180987,29.5068210371688,19.2962149334626,18.8163792936515,18.8613018179661,19.1543965314691
"miR-0615","Target",21.246990408075,20.6951650118898,20.274832480308,21.7164852726498,31.6120811973651,30.9029607681008,28.8165580137582,31.4330800239094
"miR-0616","Target",29.7978733645156,29.7573287020825,30.2375401195957,30.0629377155423,19.5061199464451,20.6848694750416,19.5179575095691,19.4352048326483
"miR-0617","Target",19.7457065924953,19.2403171287431,20.1536820063603,19.9027465015861,29.7040994236288,30.4637913815629,28.1751690616169,30.2524419119294
"miR-0618","Target",30.9012482544808,30.8804406898563,32.2317700988298,29.3601651696312,19.0198963455088,20.3260979759895,18.3147376049667,21.2106915719856
"miR-0619","Target",18.9528864093726,20.4385467757009,19.6621948115875,17.6205236142562,30.2593448924031,28.8969953172223,30.922301059108,27.548508990356
"miR-0620","Target",29.8689961807751,28.9466029896333,31.1271659013142,29.2721653607713,20.9353405892082,19.5317078961642,20.1298210687682,21.4623528411944
"miR-0621","Target",19.3178306243569,21.8186183867407,20.9861583682473,21.2846013217668,27.7535994305997,29.8314833684117,28.5333833724843,30.7592750359892
"miR-0622","Target",31.22277702923,29.3824646108584,29.4882260577765,28.3784198070156,20.7909376353346,21.4615219552185,18.3000677842866,18.1874852547543
"miR-0623","Target",21.1441410974214,21.3485418572364,20.3715564550733,20.2422490323022,29.3787414519018,30.3390380705538,29.5478598739683,32.0432332125259
"miR-0624","Target",29.5506623149243,26.8626154720046,30.4999622090761,28.7428584103178,20.8227614281599,18.4539039186476,19.7412192410117,20.3904073771241
"miR-0625","Target",19.8027297969202,18.0530505205281,18.5723618265829,19.1495819577424,31.6244690929779,29.8733618386013,31.275602027478,30.1794961767158
"miR-0626","Target",29.5058261206264,31.1275934661691,28.8530504514156,31.481018597086,20.9161912124584,20.3351310171047,20.5746753284744,20.2036196618866
"miR-0627","Target",19.5529588079784,19.6564740724446,19.3961642035292,21.2386725184722,30.5994920533063,29.8912662424037,28.8611430352471,30.3198553385584
"miR-0628","Target",28.9934518659708,29.14838795717,32.0387860446994,28.6040177764156,19.1170050025975,19.4191938700998,19.4042443132349,18.8744746180072
"miR-0629","Target",19.8122745112066,18.9619579568489,21.3424605465736,20.1235129252864,30.8581477901536,28.5945720766073,29.9855429025992,30.5455756808651
"miR-0630","Target",30.0981120890177,30.0175966291792,28.9657198799302,29.3712828703705,19.5950985927302,19.1976287837402,20.7638071561562,21.75961293587
"miR-0631","Target",21.3151800817459,20.4228402287733,19.8816923097452,20.5760057283081,29.2113857926093,30.2649171124954,30.1664661980211,27.6549767856474
"miR-0632","Target",31.8966370196068,28.6684385651614,27.374122360441,29.9996575278528,20.1074122946876,19.9919945687697,20.1405646138481,18.8150726620187
"miR-0633","Target",20.5924971041568,21.3806875813431,19.1612714164494,20.3058742362928,29.7290996823528,29.9392140954491,30.9757084548603,30.2777682094403
"miR-0634","Target",31.9318410658804,29.6677093935252,31.4819432931647,29.5443444358781,19.7686775983375,19.6728823727853,20.2879020299791,20.4665342268072
"miR-0635","Target",20.1451610868016,20.5993253341159,19.2180676576011,19.7611214838127,30.652135347243,31.0380785711182,30.338341102765,30.7093898255158
"miR-0636","Target",30.8400611584646,30.6093089950687,29.7762823325224,29.8356560816954,20.6219938323862,19.5446161763795,19.8680162427724,19.9081929917958
"miR-0637","Target",18.4131909932091,20.3341888980069,20.5700068425762,19.9388966329619,31.7940671999444,29.8242176308308,30.5787992367843,30.5325981282382
"miR-0638","Target",30.7846790578502,30.4177120868164,29.8087194195359,30.5633532491605,20.2535223408132,20.243522140168,20.7195902499151,20.7727329802351
"miR-0639","Target",19.9914771357238,19.6109308450182,21.3282333541277,20.0530125522622,29.6237348420343,29.0537616531218,30.2699894833095,30.3871505873245
"miR-0640","Target",28.8619473988287,28.6516455104654,30.1841971195386,29.181100344669,21.3486152999831,18.892800595927,18.4510968854969,19.9301520598896
"miR-0641","Target",20.4680050904215,20.1568811457497,19.8791403627152,20.3788008253267,29.2316143560563,30.2269919334428,29.1663127332277,29.195605145274
"miR-0642","Target",30.1067154685919,30.4114649085151,29.1308784349557,28.4490224475205,18.9736500223244,17.9997970121445,20.1290171853331,20.5847687702631
"miR-0643","Target",21.8019291451735,19.1052716186128,19.5274621872084,19.8914911991801,30.2375830347062,29.2016516856193,30.9293321796635,29.6203108398643
"miR-0644","Target",30.9851705744886,28.3707816927724,29.8377653346704,30.3457747309222,19.5078090756246,19.5213132301787,19.3622657398899,20.1034207068413
"miR-0645","Target",21.2622983592617,18.9757008886334,19.9009965409509,19.5174331353647,31.4132032214747,31.9277281824019,30.5007331278391,30.0663108751127
"miR-0646","Target",31.3662498029882,29.5383848683618,29.9431796185296,31.0502285791455,20.1057137353975,19.5245871533619,20.1849863518454,19.552366174493
"miR-0647","Target",21.8699184228868,19.6167763929073,20.9407625823557,20.001140379398,31.3303510367347,30.9307243473114,29.3512430724449,30.2820575954721
"miR-0648","Target",29.8541835718705,30.5027828581533,29.9536390893836,30.4703346532584,19.8830208959195,20.9556424026019,20.3131669432279,18.6841345731451
"miR-0649","Target",19.9792703205624,19.6633370952666,21.1164367386428,18.8483306631393,27.9550050322981,30.4676753296474,30.9419620641227,30.4529103561167
"miR-0650","Target",31.3527826505149,30.901955687705,29.0696898684192,30.9305249943468,19.411223359161,21.1050875580454,20.9928819076323,19.9502119598543
"miR-0651","Target",21.0679371583466,19.7321024778091,21.0110055990823,17.6935654498096,28.9486077208617,30.1475574245519,29.4893403302718,27.3320417634078
"miR-0652","Target",29.1647693756224,31.6139585857935,28.7912211099276,30.1669380411601,19.5061013547763,20.0183160017591,19.8226350523031,19.8640857618582
"miR-0653","Target",19.8774918448302,17.8230064105751,20.0005595846251,20.1283519648485,30.4123366875846,31.3672391729265,30.0367601401988,30.2707718959919
"miR-0654","Target",28.5723436902253,30.0995746809257,28.4445481216423,31.9984893050234,19.6429774311522,20.3521608900263,20.44133579843,18.6925070182453
"miR-0655","Target",20.4668808573997,18.9271000550342,20.4585056674932,19.3811949091173,29.3200626084754,30.4142061820974,30.3664272857469,29.7510933355046
"miR-0656","Target",29.2636705754773,30.1940057554349,29.9512462181199,30.959500479873,19.3679160640925,19.8769325259826,22.2707832168022,18.7160835743701
"miR-0657","Target",20.3172514223603,20.4106505142311,19.5511095001117,19.2903239369713,28.5427959389595,28.582403549996,29.7359793094793,31.2527868090458
"miR-0658","Target",30.0537076840986,31.5457197071245,29.3977637112354,30.5786026002313,20.1243986058359,20.3626500909222,20.2054015379089,20.7777275736207
"miR-0659","Target",19.9922681685597,20.968502349123,20.4901849174322,19.9904626796663,29.8871900124622,28.723328788806,29.3513994009808,29.7366924370204
"miR-0660","Target",30.9356343090692,30.7913190190465,29.1937249872235,29.5236772767088,21.7371393990269,18.5874829053038,20.1793520631767,20.2776559595746
"miR-0661","Target",19.4982967765923,18.6275095409208,19.6064825488739,22.6885243305693,29.890233222477,29.7768790337948,30.1793669282878,28.8311840597922
"miR-0662","Target",30.7511965271999,30.7193961029828,29.6518548245956,30.0593338459344,19.4949615219158,20.6898917314274,18.3412212266777,19.7777490017663
"miR-0663","Target",20.6234216551657,21.6873364383445,19.0914984984919,18.8813779036401,29.8917889899347,29.9424807644714,30.7580422519154,29.8856118929863
"miR-0664","Target",29.4259817165704,31.8899392452639,29.6708469600085,30.8808778431814,20.7444163376593,19.5602572924122,21.6624363583757,18.8442013532511
"miR-0665","Target",19.0622612612198,21.1671217990448,18.442541760558,20.6373571988842,30.1974495154666,30.7394733207627,30.7814358923202,29.3344490810144
"miR-0666","Target",29.315577690597,30.8142956135796,30.8883840263338,28.8863282665134,18.7681083056845,18.9253401790107,19.9852209397106,19.9789396361134
"miR-0667","Target",22.3275918842781,20.5375786177696,19.8490662373403,19.4720598005006,29.4649435262992,29.3801287469053,28.9058528454155,30.1747644109844
"miR-0668","Target",26.810813893565,28.8305557581332,30.9915634998467,30.1491969283346,20.5546310704233,19.4103092975164,21.4095645532064,19.7025563225799
"miR-0669","Target",20.5873548130495,20.0136732767186,20.4790945168765,19.5585461474719,31.244007805496,29.4823662655695,32.8599366338395,29.8382712649365
"miR-0670","Target",30.1261264938057,29.3798563972479,30.7330286250071,30.1888794800952,20.6353313252383,20.7131707092951,19.2311122585508,20.8258663769731
"miR-0671","Target",18.8101126221985,20.1533630284706,20.9126221673571,18.4085355748901,29.5586003914073,29.5970390472523,27.9376972818371,29.7974351238017
"miR-0672","Target",31.4075886895705,28.5926059310048,28.9005482958325,29.6069245069426,19.9405369556126,20.1049254072572,20.1889952180983,19.7217975484523
"miR-0673","Target",22.3591969173547,19.5523654611498,18.6646433002111,18.4352185139858,29.8005204428929,29.4603162834327,31.0495687203546,29.812808568418
"miR-0674","Target",30.0792020596796,28.3823470010238,29.7600620166844,29.728113076397,18.5969634909765,19.0870483499715,19.1268084453107,20.8271931778428
